order_id,order_date,order_customer,item_category,item_vendor,order_item,order_price,order_qty,delivery_date,delivery_address,stock
PO-0884,2022-01-19,Christopher Yu,嵌入式模組,Innolux,N116BCA,278.25,2782,2022-06-04,"814 Melinda Hollow
Barrmouth, ME 50558",-3989
PO-1839,2021-12-19,Cindy Vasquez,嵌入式模組,Innolux,N116BCA,278.25,2067,2022-06-18,"3075 Patrick Walk
Port Joseph, MN 17558",-6056
PO-0505,2021-05-27,Matthew Moss,嵌入式模組,Innolux,N116BCA,278.25,2225,2022-06-30,"337 Mcdowell Terrace Apt. 148
West Jennifer, TN 23466",-8281
PO-0748,2022-03-16,Beth Woods,非光學傳感器,Superior Sensor Technology,ND210 / ND110 / ND120 / ND130 / ND005D,150.15,1800,2022-04-19,"280 Murphy Heights
Sarahville, WI 83581",-1614
PO-0025,2022-04-17,Joseph Perez,非光學傳感器,Superior Sensor Technology,ND210 / ND110 / ND120 / ND130 / ND005D,150.15,2240,2022-05-02,"968 Allen Island
Amberton, MA 05563",-3854
PO-0723,2022-05-14,Jacob Nguyen,非光學傳感器,Superior Sensor Technology,ND210 / ND110 / ND120 / ND130 / ND005D,150.15,1767,2022-06-28,"7188 Santiago Lane
New Christinatown, IN 73073",-5621
PO-1039,2021-10-22,Stacy Cannon,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1178,2021-11-05,"044 Santana Streets
Smithstad, AK 69593",-1128
PO-1372,2021-07-04,Lisa Hawkins,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1013,2021-11-06,"41464 Gabrielle Stravenue
Port Jeffreyport, KY 67371",-2141
PO-0543,2021-08-24,Kelsey Garcia,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2815,2021-12-12,"1570 Melissa Ports Apt. 166
Ariastown, NJ 08024",-4956
PO-0597,2021-08-31,Timothy Strickland,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1045,2022-01-18,"USCGC Wilson
FPO AA 24392",-6001
PO-0692,2021-05-21,Zoe Patterson,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2474,2022-02-18,"966 Martin Stravenue
Annettemouth, HI 88752",-8475
PO-1596,2022-01-23,Robert Mitchell,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1993,2022-02-22,"249 Hodges Inlet Apt. 898
Pearsonfort, NM 66413",-10468
PO-0595,2022-02-04,Ashlee Martinez,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2683,2022-02-23,"009 Murray Plaza Suite 809
Port Paulberg, NH 25233",-13151
PO-0162,2021-10-21,Michael Alexander,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1252,2022-03-31,"647 Amber Forge
Port Christopher, KS 03933",-14403
PO-1276,2021-08-26,Denise Le,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2720,2022-04-17,"Unit 6238 Box 3694
DPO AA 54917",-17123
PO-1230,2022-01-29,Steven Morgan,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2136,2022-06-02,"50634 Michael Mission
Mcdonaldstad, VA 98401",-19259
PO-0796,2022-04-12,Kimberly Fisher,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1215,2022-06-14,"754 Jacobs Divide
North Thomasside, MD 24872",-20474
PO-1908,2021-11-05,Mark Horne,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2231,2022-06-27,"260 David Highway
Chadton, MT 26342",-22705
PO-0931,2021-06-30,Samantha Lutz,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2417,2022-06-28,"306 Le Radial
Taylorville, DE 16424",-25122
PO-1155,2021-08-21,Dennis Byrd,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1706,2021-10-23,"8587 Baker Ways Suite 925
Geraldberg, UT 90238",-723
PO-0904,2021-08-19,John Adkins,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1049,2021-11-17,"49471 Green Rapid
North Peter, AK 45225",-1772
PO-1120,2021-07-16,Spencer Miller,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,2491,2021-12-11,"500 Hendricks Common
Lake Melanie, WI 96221",-4263
PO-1140,2021-04-29,Linda Pineda,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1999,2022-01-28,"9416 Wendy Mission
Jeffreytown, DC 99438",-6262
PO-0750,2021-10-10,Tanya Johnson,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1425,2022-02-01,"24537 Juarez Causeway Suite 100
New Williamshire, WA 31984",-7687
PO-0316,2022-02-27,Alexander Mendoza,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1790,2022-03-30,"3378 Woodard Course Suite 061
West Virginia, SC 75721",-9477
PO-0038,2021-10-19,Angel Spence,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1761,2022-04-07,"USCGC Guerra
FPO AE 28193",-11238
PO-0560,2021-12-03,Charles Bradley,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,2100,2022-04-17,"870 Cheryl Skyway Apt. 882
Carrieshire, MT 69030",-13338
PO-1317,2021-12-08,Justin Butler,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1501,2022-04-26,"USCGC Mason
FPO AA 22755",-14839
PO-1215,2022-04-16,Melissa Collins,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1685,2022-06-13,"2202 Jeremy Pass
Lake Jamie, SC 97760",-16524
PO-0275,2021-08-07,Adriana Perez,記憶體,Longsys,P800,33.6,2289,2022-06-12,"11161 Misty Summit
Deborahmouth, NH 31800",-1782
PO-1766,2021-10-19,Patricia Lee,嵌入式模組,Thales,PLS8,64.05,1944,2021-10-30,"8921 Brenda Lane
South Huntertown, AK 11718",-206
PO-0249,2021-07-06,Patty Harris,嵌入式模組,Thales,PLS8,64.05,1562,2021-11-24,"33638 Bonnie Ford Suite 731
Stevensonhaven, KY 36489",-1768
PO-1589,2021-06-18,Olivia Valencia,嵌入式模組,Thales,PLS8,64.05,1710,2022-03-21,"65905 Antonio Pike
North Amanda, GA 01736",-3478
PO-0407,2021-07-19,Andrea Coffey,嵌入式模組,Thales,PLS8,64.05,1425,2022-03-31,"2260 Nichole Club
Port Kathleen, MT 37255",-4903
PO-1566,2021-12-17,Michael Robertson,嵌入式模組,Thales,PLS8,64.05,1795,2022-03-31,"800 Amanda Glen Suite 632
Hawkinsstad, WY 32612",-6698
PO-1199,2022-01-03,Catherine Haley,嵌入式模組,Thales,PLS8,64.05,2665,2022-04-05,"50305 David Ford Suite 328
Brendamouth, MS 70443",-9363
PO-1015,2022-04-11,Aaron Black,嵌入式模組,Thales,PLS8,64.05,2890,2022-04-18,"565 Travis Course Suite 928
Lake Deborah, KS 72693",-12253
PO-0886,2022-05-09,Casey Maldonado,嵌入式模組,Thales,PLS8,64.05,2846,2022-07-01,"216 Michael Cliffs
Reedstad, CT 68975",-15099
PO-1811,2022-03-18,Veronica Taylor,類比-IC,MinebeaMitsumi,PST8xxx,295.05,2486,2022-06-01,"11857 Hill Mission
New Roberttown, GA 80176",-408
PO-1713,2022-01-16,John Stewart,類比-IC,MinebeaMitsumi,PST8xxx,295.05,1206,2022-06-09,"16949 Nicole Plains Apt. 726
Bakerland, DC 06070",-1614
PO-0947,2022-04-24,Chad Wright,類比-IC,MinebeaMitsumi,PST8xxx,295.05,1925,2022-06-19,"05076 Danny Crossing
South Maria, MD 74153",-3539
PO-1505,2022-04-07,Michael Williams,光電產品,ams OSRAM,Photodiode & Phototransistor,28.35,2161,2022-06-06,"Unit 9731 Box 8381
DPO AE 88688",-1767
PO-0446,2021-10-22,Jennifer Anderson,光電產品,ams OSRAM,Photodiode & Phototransistor,28.35,1770,2022-06-12,"2868 Amy Parks Suite 710
South Joshualand, WV 30209",-3537
PO-0132,2021-11-17,Hannah Dunn,光電產品,ams OSRAM,Photodiode & Phototransistor,28.35,1328,2022-06-15,"15777 Jennifer Stream Suite 200
Lake Erikaside, MS 87722",-4865
PO-1804,2021-07-19,Daisy Garcia,測試及測量,Rohde & Schwarz,QAR-K,110.25,1460,2022-03-05,"425 Everett Trace
South Jesseshire, CT 41080",-1285
PO-0177,2021-05-11,Kelly Pittman,測試及測量,Rohde & Schwarz,QAR-K,110.25,2174,2022-04-02,"7222 Navarro Shoals
Cynthiaview, IA 57052",-3459
PO-0313,2022-01-20,Alexander Young,測試及測量,Rohde & Schwarz,QAR-K,110.25,2449,2022-04-26,"03410 Rose Springs
East Jonathan, WI 10706",-5908
PO-0118,2022-03-29,Clifford Lee,測試及測量,Rohde & Schwarz,QAR-K,110.25,1722,2022-05-04,"90458 Ferguson Dam Apt. 694
North Sara, SD 38816",-7630
PO-0173,2021-12-10,Cassandra Harvey,測試及測量,Rohde & Schwarz,QAR-K,110.25,1024,2022-05-06,"9446 Margaret Hollow
Randallburgh, ME 86691",-8654
PO-1902,2022-03-11,Kenneth Mitchell,測試及測量,Rohde & Schwarz,QAR-K,110.25,1000,2022-05-08,"178 Trujillo Heights
South Rachel, CO 37831",-9654
PO-1872,2022-01-10,Melinda Anderson,測試及測量,Rohde & Schwarz,QAR-K,110.25,2980,2022-05-12,"8467 Serrano Rue
Kimberlyview, NH 15221",-12634
PO-0797,2021-12-02,Kayla Johns,測試及測量,Rohde & Schwarz,QAR-K,110.25,1140,2022-05-24,"49933 Beverly Passage
Krystalberg, NM 15953",-13774
PO-0810,2022-04-12,Joshua Taylor,測試及測量,Rohde & Schwarz,QAR-K,110.25,1489,2022-06-27,"7792 Morrison Walk Suite 855
Bryantfort, MN 49998",-15263
PO-1267,2021-06-21,John Roberts,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1356,2021-10-06,"741 Matthew Rest
Adrianfurt, MN 73417",-246
PO-1711,2021-09-29,Richard Wallace,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2634,2021-11-29,"2462 Johnson Island Apt. 184
Tylerberg, KS 48054",-2880
PO-0210,2021-08-19,Keith Clark,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1330,2021-12-10,"265 John Circles
Vegaborough, NY 77242",-4210
PO-0733,2021-05-13,Matthew Ruiz,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1957,2021-12-25,"891 Catherine Ferry
Jenniferville, FL 42312",-6167
PO-0606,2021-08-29,Gabriel Espinoza,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1725,2022-01-08,"8882 Donna Knoll Apt. 793
Johnhaven, IN 07848",-7892
PO-0581,2021-06-08,Joe Hampton,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1440,2022-01-25,"024 Jessica Causeway Apt. 832
Cowantown, NH 83225",-9332
PO-0412,2021-12-17,Veronica Rodgers,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2676,2022-02-01,"Unit 6368 Box 9071
DPO AA 61567",-12008
PO-1134,2021-08-22,Nicholas Perez,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2093,2022-02-19,"2552 Melissa Circle Suite 661
Jessicaview, SD 63104",-14101
PO-0478,2021-08-09,Steven Gates,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2584,2022-02-28,"8494 Harrington Spur Suite 575
Rickyport, NJ 01025",-16685
PO-0907,2022-03-19,Carlos Perry,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2774,2022-04-08,"642 Ortiz Bypass
North Carolyn, FL 64543",-19459
PO-0840,2022-03-11,Joseph Stewart,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2849,2022-05-23,"Unit 6724 Box 3153
DPO AE 18469",-22308
PO-0938,2022-02-08,Heather Hill,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2772,2022-05-23,"5431 Jamie Hills Suite 038
Levyshire, GA 63702",-25080
PO-0781,2022-03-25,Michael Goodwin,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,2736,2022-05-28,"513 Erica Crossroad Apt. 478
New Taylorfort, UT 57051",-27816
PO-0096,2021-10-17,Dawn Durham,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1424,2022-06-04,"2616 Mackenzie Expressway
North Jessicaton, WY 02956",-29240
PO-1669,2021-05-04,Edward Hayes,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1809,2022-06-23,"Unit 7500 Box 9086
DPO AP 21862",-31049
PO-0664,2021-07-22,Steven Nguyen,測試及測量,Rohde & Schwarz,RTH Scope Rider,45.15,1800,2022-06-22,"3446 Theodore Valley
Douglasstad, DE 88374",-1795
PO-0730,2021-08-13,Steven Kline,測試及測量,Rohde & Schwarz,RTO2000,249.9,2757,2022-05-20,"206 Matthew Roads Suite 752
New Chad, FL 47462",-2741
PO-0161,2021-08-26,Kelsey Adams,測試及測量,Rohde & Schwarz,RTO2000,249.9,1864,2022-06-01,"66928 Anthony Track
Mistyton, KS 54109",-4605
PO-1168,2022-02-02,Michael Flores,測試及測量,Rohde & Schwarz,RTO2000,249.9,1163,2022-06-13,"1748 Mullen Circle Suite 473
Greenville, IA 38694",-5768
PO-1863,2022-05-04,Amanda Chen,測試及測量,Rohde & Schwarz,RTO2000,249.9,1283,2022-06-19,"15088 Parks Plain Suite 982
Lake Brenda, NE 26807",-7051
PO-0018,2021-05-21,Sarah Johnson,連接器,Credo,Raptor 100 DSP,260.40000000000003,2286,2022-03-14,"97889 Reynolds Heights
Lake Blakeside, WI 08357",-1653
PO-1645,2022-04-28,Toni Chapman,連接器,Credo,Raptor 100 DSP,260.40000000000003,2979,2022-05-06,"5155 Alyssa Street Apt. 040
Lake Jessicahaven, CO 53484",-4632
PO-1402,2022-02-06,Cheryl Jones,連接器,Credo,Raptor 100 DSP,260.40000000000003,1032,2022-05-11,"16991 Brandon Mountain Suite 276
Jonathanshire, VA 49840",-5664
PO-0978,2021-09-25,Hannah Hughes,連接器,Credo,Raptor 100 DSP,260.40000000000003,1225,2022-06-09,"0555 Quinn Orchard
Port Brandyfort, OH 60274",-6889
PO-1316,2022-02-27,Amanda Rocha,連接器,Credo,Raptor 100 DSP,260.40000000000003,2319,2022-06-18,"6909 Martin Mission
West Veronica, NC 32372",-9208
PO-0187,2022-01-27,Luis Cantu,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2989,2022-02-19,"9190 Valencia Stream Apt. 410
Port Jamesfurt, NJ 93270",-1276
PO-0818,2021-08-12,Mr. Shannon Moon,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2620,2022-03-05,"502 Warner Shoal Apt. 040
South Codychester, KY 50546",-3896
PO-0780,2021-09-17,Gary Alexander,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,1215,2022-03-07,"30852 Olivia Squares Apt. 850
New Susan, ID 84891",-5111
PO-1687,2022-01-02,Robert Gallegos,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,1086,2022-03-25,"1583 Christopher Mount Suite 213
West Ryan, HI 35901",-6197
PO-0987,2021-08-15,Heather Peters,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2155,2022-03-27,"293 Wallace Lock Apt. 263
Port Henryfurt, RI 33186",-8352
PO-0688,2021-10-08,Bobby Ramirez,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2010,2022-05-02,"060 Thomas Islands
Owensshire, FL 89201",-10362
PO-0820,2022-04-25,Courtney Brown,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2315,2022-05-02,"Unit 4119 Box 1860
DPO AP 88881",-12677
PO-0812,2022-03-09,Jill Rose,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2954,2022-05-04,"84103 Chandler Ranch Suite 444
Port Danny, NM 48144",-15631
PO-1957,2022-02-08,Victoria Robinson,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2931,2022-05-18,"8826 Lauren Ports
Port Eric, NE 63951",-18562
PO-1866,2021-07-26,Dalton Jefferson,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,1230,2022-06-07,"532 Michael Way Suite 553
New Loriview, ME 25517",-19792
PO-1107,2022-05-29,Daniel Bryant,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,2314,2022-06-24,"1785 Timothy Fork Apt. 878
Phillipmouth, FL 74345",-22106
PO-0043,2021-07-30,Mary Collins,光電產品,LUXSHARE ICT,"SFP,QSFP,OSFP",236.25,1167,2022-06-18,"1510 Adrian Mills
Lake Jacobchester, UT 10765",-680
PO-0305,2022-01-12,Charles Hicks,類比-IC,Sinopower,SM6125NSKP,280.35,2320,2022-04-12,"8138 Daniels Streets Apt. 011
Port Anne, CO 77934",-1892
PO-0677,2022-04-08,David Hernandez,類比-IC,Sinopower,SM6125NSKP,280.35,2377,2022-06-08,"PSC 9745, Box 7521
APO AE 40326",-4269
PO-0792,2022-05-23,Christian Marshall,類比-IC,Sinopower,SM6125NSKP,280.35,2068,2022-06-27,"597 Gene Manors
North Deniseside, MI 96419",-6337
PO-1768,2021-12-13,Allen Ramsey,非光學傳感器,Sentons,SNT8XXX,106.05,2201,2022-06-08,"40484 Atkinson Cape Apt. 696
Lake Melaniechester, TX 17079",-1301
PO-1174,2022-02-21,Paula Ingram,非光學傳感器,Sentons,SNT8XXX,106.05,1613,2022-06-12,"67576 Bradley Shoals Apt. 034
West Steven, NH 13340",-2914
PO-1368,2022-06-01,Michael Brown,類比-IC,STMicroelectronics,ST25 NFC,288.75,2687,2022-06-06,"PSC 7998, Box 7721
APO AP 93667",-1114
PO-1843,2022-05-08,Brandy Horton,類比-IC,STMicroelectronics,ST25 NFC,288.75,2916,2022-06-17,"06779 Nelson Roads
North Frankview, TX 89559",-4030
PO-0040,2021-08-15,Melissa Massey,微型組件,STMicroelectronics,STA1095,14.7,2974,2021-10-21,"100 Kaitlin Courts Suite 482
North Amyburgh, VA 60598",-1643
PO-1233,2021-10-23,Virginia Lopez,微型組件,STMicroelectronics,STA1095,14.7,1636,2021-12-25,"22596 Emily Forest Apt. 488
Carmenport, ID 28660",-3279
PO-0854,2022-01-03,Adam Harding,微型組件,STMicroelectronics,STA1095,14.7,1271,2022-03-15,"54722 Ingram Glens
North Michaeltown, VA 16303",-4550
PO-0995,2022-04-16,Miguel Patterson,微型組件,STMicroelectronics,STA1095,14.7,2142,2022-04-23,"350 Moran Skyway Suite 414
Lake Richardmouth, WV 75330",-6692
PO-1416,2021-04-12,Jessica Holder,微型組件,STMicroelectronics,STA1095,14.7,1419,2022-05-28,"99704 Gallegos Knoll
Andrewborough, SC 64177",-8111
PO-0156,2022-02-27,Barbara Carey,微型組件,STMicroelectronics,STA1095,14.7,1157,2022-06-03,"440 Stephanie Walk
Port Erin, MA 44684",-9268
PO-1832,2021-09-03,Jessica Marks,微型組件,STMicroelectronics,STA1095,14.7,2509,2022-06-17,"96619 Johnson Roads Suite 103
Robertsmouth, HI 50283",-11777
PO-0600,2021-07-14,Bradley Boyle,微型組件,STMicroelectronics,STA1095,14.7,1990,2022-06-28,"41602 Katie Dale
Lisaport, AK 43681",-13767
PO-1675,2021-08-14,Julie Molina,微型組件,STMicroelectronics,STA1295,87.15,1945,2021-09-27,"PSC 3403, Box 9878
APO AE 70700",-433
PO-1949,2021-07-12,Justin Simmons,微型組件,STMicroelectronics,STA1295,87.15,1933,2021-10-26,"PSC 1560, Box 4308
APO AA 61976",-2366
PO-1415,2021-09-05,Brett Smith,微型組件,STMicroelectronics,STA1295,87.15,2435,2021-11-27,"6097 Robinson Crescent
East James, NH 35830",-4801
PO-1588,2021-10-25,Ralph Reed,微型組件,STMicroelectronics,STA1295,87.15,2527,2022-01-20,"106 Jeffrey Mission Suite 786
Valeriechester, TN 71327",-7328
PO-0943,2021-12-12,Megan Martinez,微型組件,STMicroelectronics,STA1295,87.15,1304,2022-01-22,"USNS Gray
FPO AP 14489",-8632
PO-1389,2021-09-26,Michael Keller,微型組件,STMicroelectronics,STA1295,87.15,2929,2022-02-07,"7984 Harvey Highway Suite 965
North Michael, ID 76225",-11561
PO-0151,2022-02-08,Jason Winters,微型組件,STMicroelectronics,STA1295,87.15,2006,2022-03-01,"68325 Case Union
New Tara, ND 11427",-13567
PO-1584,2022-01-21,Randy Levine,微型組件,STMicroelectronics,STA1295,87.15,2814,2022-03-01,"2059 Russell Drives
Arroyoland, MT 69980",-16381
PO-1620,2021-12-04,Kathleen Dudley,微型組件,STMicroelectronics,STA1295,87.15,2139,2022-03-24,"449 Jennifer Creek Suite 080
Weissfurt, OR 12216",-18520
PO-1686,2021-10-05,Angela Lester,微型組件,STMicroelectronics,STA1295,87.15,1933,2022-04-18,"9273 Albert Street
Wilsonmouth, NJ 37287",-20453
PO-0136,2021-11-29,Laura Wright MD,積體電路-IC,MegaChips,STDP4300,55.650000000000006,2107,2022-06-04,"978 Daniel Lakes Suite 751
Lake Jessicafort, IN 49796",-394
PO-1851,2021-05-21,Loretta Johnson,積體電路-IC,MegaChips,STDP4300,55.650000000000006,2692,2022-06-25,"648 Shane Forge
Jeffreychester, LA 85760",-3086
PO-0300,2022-05-31,Tammy Schroeder,積體電路-IC,MegaChips,STDP4300,55.650000000000006,1002,2022-06-26,"52535 Mary Flats
Nelsonstad, WV 28119",-4088
PO-1172,2021-10-06,Sarah Wolfe,微型組件,STMicroelectronics,STM32F439II,159.6,2935,2022-02-26,"238 Ellis Wall Apt. 574
Smithville, WY 83862",-2045
PO-1186,2021-07-19,Brett Bowman,微型組件,STMicroelectronics,STM32F439II,159.6,2756,2022-05-05,"430 Fuller Road
East Allisonton, OR 34608",-4801
PO-1209,2021-11-07,Adam Montoya,微型組件,STMicroelectronics,STM32F439II,159.6,2878,2022-05-13,"590 Jessica Ranch Apt. 951
Lake Michaelborough, OR 89554",-7679
PO-0311,2022-03-03,Melinda Weaver,微型組件,STMicroelectronics,STM32F439II,159.6,1771,2022-06-11,"224 Regina Creek Apt. 802
Christinahaven, GA 30295",-9450
PO-0202,2021-09-14,Ariel Sims,類比-IC,Littelfuse,SZ1SMB Series,218.4,2403,2022-06-21,"119 Thomas Ports Suite 015
North Brittany, NE 34767",-371
PO-0586,2021-11-07,Donna Patrick,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2063,2022-04-18,"471 Shaw Fork Apt. 460
Port Rachelstad, MA 09417",-351
PO-1077,2021-07-11,Jerry Potter,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2050,2022-04-25,"62045 Stephen Court Apt. 895
South Erikafort, CO 44937",-2401
PO-1815,2022-02-10,Jerry Ward,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2634,2022-04-27,"20453 Allen Prairie
West Jennifer, VA 65151",-5035
PO-1150,2021-08-31,Shelby Torres,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2269,2022-05-05,"3961 Carolyn Crescent
Lake Gina, CA 75330",-7304
PO-0166,2022-05-05,Elizabeth Molina,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2971,2022-06-01,"14582 Kristen Lock
Pacefort, SC 75208",-10275
PO-1771,2021-10-29,Blake Garcia,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,1520,2022-06-18,"4971 Christopher Gateway
South Alyssa, TN 62743",-11795
PO-0935,2022-05-21,Gina Maldonado,嵌入式模組,Silicon Labs,Series 2 Zigbee SoC,205.8,2672,2022-05-21,"77800 Mitchell Wells
East Jessicaburgh, HI 68871",-2005
PO-1259,2022-05-30,Jason Miller,嵌入式模組,Silicon Labs,Series 2 Zigbee SoC,205.8,1479,2022-06-06,"555 Alyssa Junctions Apt. 054
South Phillipville, NE 55348",-3484
PO-0640,2021-09-07,Cody Wilson,非光學傳感器,Silicon Labs,Si1143/44,204.75,2830,2022-04-17,"24805 Williams Knoll
Williamborough, OR 41520",-353
PO-0457,2021-09-06,Brittany Reid,非光學傳感器,Silicon Labs,Si1143/44,204.75,2246,2022-05-20,"7013 Vanessa Field
Richardport, HI 49889",-2599
PO-0927,2021-09-05,Wendy Bailey,非光學傳感器,Silicon Labs,Si1143/44,204.75,2817,2022-06-09,"9164 James Center
Rivaston, KY 99662",-5416
PO-1054,2022-05-02,Julie Wolfe,非光學傳感器,Silicon Labs,Si1143/44,204.75,2983,2022-06-25,"69439 Hooper Inlet
Kellyhaven, OK 29944",-8399
PO-0171,2021-07-23,James Hawkins,積體電路-IC,Skyworks,Si5332,300.3,1369,2021-08-20,"35625 Sandra Divide Apt. 222
Port Michael, NM 87890",-866
PO-1065,2021-12-10,Taylor Ryan,積體電路-IC,Skyworks,Si5332,300.3,2801,2021-12-27,"15967 Burns Valleys Suite 280
Staffordtown, NJ 07709",-3667
PO-0642,2022-01-08,Heather Rodriguez,積體電路-IC,Skyworks,Si5332,300.3,2639,2022-02-12,"86726 Morales Grove
Christopherchester, NM 15081",-6306
PO-1436,2021-09-16,Melissa Little,積體電路-IC,Skyworks,Si5332,300.3,2366,2022-02-28,"20691 Thomas Shoals
Andreamouth, NC 28636",-8672
PO-1663,2022-02-17,Lori Ross,積體電路-IC,Skyworks,Si5332,300.3,1437,2022-04-21,"690 Rhonda Pine
Joelburgh, WA 19111",-10109
PO-0823,2022-05-18,Angela Torres,積體電路-IC,Skyworks,Si5332,300.3,2292,2022-06-10,"Unit 8903 Box 7208
DPO AA 86222",-12401
PO-0021,2022-05-03,Elizabeth Daniels,積體電路-IC,Skyworks,Si538x,33.6,2411,2022-05-22,"PSC 7473, Box 3559
APO AE 65033",-2179
PO-0122,2022-04-05,Emily Douglas,積體電路-IC,Skyworks,Si538x,33.6,1227,2022-05-30,"85181 Charlotte Rest
New Dorothystad, AZ 05059",-3406
PO-0729,2022-03-05,Ryan Walsh,積體電路-IC,Skyworks,Si538x,33.6,2234,2022-06-17,"44880 Janet Centers Suite 958
Michaelburgh, TN 38052",-5640
PO-0425,2022-05-11,Ronald Wang,積體電路-IC,Skyworks,Si538x,33.6,1764,2022-06-25,"0420 Angela Bypass
North Jamesburgh, IL 52504",-7404
PO-0869,2022-05-23,Michael Rivers,積體電路-IC,Skyworks,Si538x,33.6,2976,2022-06-28,"Unit 7393 Box 1366
DPO AA 59383",-10380
PO-0546,2022-04-18,Kevin Delacruz,積體電路-IC,Skyworks,Si5391,250.95,1107,2022-04-26,"88876 Stark Points
Lake Donald, ID 85449",-741
PO-1729,2022-02-25,Angela Keith,積體電路-IC,Skyworks,Si5391,250.95,1692,2022-04-26,"PSC 8253, Box 5655
APO AE 29665",-2433
PO-1008,2022-04-17,Tammy Clark,積體電路-IC,Skyworks,Si5391,250.95,1371,2022-04-29,"679 Wilson Park Suite 598
Reedhaven, VA 64993",-3804
PO-0832,2022-04-28,Steven Hernandez,積體電路-IC,Skyworks,Si5391,250.95,1486,2022-05-03,"PSC 3704, Box 6288
APO AA 20974",-5290
